source_id,ra,dec,pmra,pmdec,FeH,e_FeH,Dist,e_Dist
1181716550202961536,224.7663,12.6485,-0.6598,-0.8594,-1.23,0.68,57.21,6.28
6660071306190074496,289.5918,-48.1096,-2.1890,-1.9412,-2.61,0.50,15.84,1.29
6761786710260294272,284.9065,-28.7132,-2.8663,-1.4343,-2.00,0.44,26.74,2.75
6761831171765122048,284.4326,-28.5125,-2.5943,-1.3834,-1.66,0.53,27.07,2.59
6761831858959887104,284.4878,-28.5139,-2.5727,-1.2415,-1.47,0.42,25.57,2.46
6761832619170302720,284.5317,-28.4377,-2.5789,-1.2058,-1.18,0.53,25.88,2.06
6761834161062381440,284.2945,-28.4938,-2.4745,-1.3115,-1.19,0.64,24.95,2.51
6761854471974008576,284.9511,-28.2075,-2.5768,-1.3861,-1.55,0.47,28.14,2.94
6761881444379507584,283.2894,-29.0475,-2.6806,-1.2828,-1.36,0.44,22.25,2.38
6761891988498632576,283.2182,-29.0402,-2.7425,-1.4768,-1.40,0.55,25.06,2.94
6761896420907605248,283.1444,-28.9348,-2.4262,-1.0757,-1.97,0.62,27.01,2.23
6761897864016631168,283.1740,-28.9220,-2.8760,-1.3078,-2.13,0.67,32.18,3.31
6761925111289600768,283.8346,-28.5642,-2.5027,-1.1893,-1.93,0.43,26.28,2.14
6761929406255891328,283.6621,-28.6022,-2.9734,-1.5294,-1.01,0.67,25.79,3.00
6761929990372390912,283.6267,-28.6215,-2.8085,-1.3905,-1.61,0.62,26.65,2.32
6761937515154288128,283.7806,-28.4989,-2.5956,-1.7375,-1.39,0.55,27.42,2.50
6761949472346597888,282.8982,-28.7958,-2.6999,-1.4086,-1.78,0.50,25.26,2.43
6761952118045449600,283.0218,-28.6844,-2.7164,-1.4131,-1.13,0.69,25.73,2.91
6761955107346600064,283.2550,-28.6618,-2.8756,-1.5060,-1.05,0.80,27.52,3.04
6761959677189719424,283.2282,-28.5780,-2.4834,-1.2940,-1.10,0.70,24.39,2.11
6761966862678861056,282.7158,-28.6470,-2.5532,-1.4457,-1.36,0.51,26.35,2.21
6761968855543564544,282.8564,-28.5307,-2.9216,-1.5937,-1.35,0.60,26.09,2.28
6761979124798294272,283.3694,-28.5882,-2.7765,-1.3164,-1.26,0.46,28.84,2.33
6761979163469202304,283.3729,-28.5787,-2.8059,-1.3749,-1.64,0.47,24.58,2.51
6761980464829867648,283.3271,-28.5303,-2.4465,-1.3718,-1.80,0.48,26.82,2.48
6761982290205514880,283.3885,-28.4862,-2.5361,-1.7006,-1.78,0.84,27.73,2.92
6761998881658460160,283.3025,-28.3309,-2.7515,-1.1423,-1.92,0.52,26.65,2.25
6762020154636507520,283.9681,-28.4508,-2.7911,-1.4767,-2.34,0.52,28.19,2.91
6762021627792018432,284.0801,-28.3661,-3.1131,-1.5173,-1.66,0.55,24.42,2.40
6762022383705906560,284.0789,-28.3528,-2.5834,-1.2477,-1.17,0.51,26.09,2.15
6762034791867538944,283.9790,-28.2901,-2.6522,-1.4870,-1.54,0.45,25.62,1.99
6762041384658024192,284.0728,-28.2138,-2.7048,-1.3596,-1.29,0.60,25.67,2.70
6762046779137294208,283.9869,-28.0696,-2.7868,-1.0605,-1.89,0.48,28.52,2.41
6762051456358861056,284.4155,-28.1370,-3.0234,-1.8527,-1.43,0.45,26.24,2.11
6762054063390717696,284.3057,-28.1629,-2.5998,-1.7756,-1.35,0.55,27.80,2.43
6762074163836246272,284.2953,-27.8800,-2.6821,-1.2271,-1.36,0.48,29.55,2.42
6762102407544357120,283.4944,-28.0794,-2.9202,-1.0347,-1.80,0.52,26.47,2.63
6762146151800090368,284.0593,-27.5822,-2.8894,-1.4065,-1.43,0.45,24.87,2.00
6762157520565482624,286.9467,-29.8551,-2.3907,-1.4811,-1.49,0.51,25.15,2.49
6762173016798740480,286.7489,-29.7670,-2.6520,-1.3842,-1.67,0.50,27.36,2.86
6762173326036435584,286.7091,-29.7490,-2.7858,-1.6552,-1.66,0.62,26.60,2.07
6762181950331983616,286.9499,-29.5616,-2.8043,-1.6161,-1.52,0.54,27.18,2.27
6762182465727964416,286.8580,-29.5801,-2.7122,-1.7326,-1.05,0.48,24.37,2.49
6762182500087736064,286.8622,-29.5714,-2.6813,-1.7001,-1.41,0.46,27.29,2.65
6762188306884417280,286.8633,-29.4263,-2.7701,-1.5052,-1.80,0.48,25.04,2.67
6762192498771848192,287.2965,-29.5334,-2.4190,-1.2713,-1.41,0.51,29.27,3.06
6762193185966962048,287.3619,-29.4762,-2.7423,-1.4477,-1.60,0.46,26.36,2.00
6762198683526054272,287.2341,-29.3451,-2.7420,-1.9258,-1.35,0.52,21.28,2.69
6762216108207420032,287.0748,-29.1659,-2.7570,-1.5390,-1.36,0.87,27.19,2.90
6762225209251351808,286.5229,-29.6546,-2.6579,-1.1859,-1.60,0.62,25.90,2.15
6762229332411829248,286.5947,-29.4513,-2.3649,-1.4772,-1.53,0.59,25.55,2.68
6762277779646434944,287.0127,-28.8456,-2.3829,-1.6689,-1.10,0.51,23.53,2.49
6762279669431381760,286.7075,-29.0313,-2.8442,-1.4662,-1.70,0.42,26.30,2.72
6762283071045677440,286.6769,-28.9867,-2.7062,-1.4074,-1.15,0.69,24.98,2.78
6762294203601562368,286.8973,-28.7224,-2.4688,-1.5717,-1.49,0.49,30.15,3.00
6762312001943257984,287.7919,-28.8659,-2.3304,-1.4151,-1.08,0.47,28.38,2.48
4052368748567431424,274.9289,-26.9624,-2.3013,-0.7221,-2.02,0.35,15.11,1.58
4047168711183947136,280.0695,-30.2959,-2.7404,-1.1711,-1.68,0.35,27.83,2.49
4047261791734110464,280.2707,-30.1795,-2.2164,-1.2761,-1.83,0.33,29.87,2.62
4047262169691270528,280.2792,-30.1609,-2.6660,-1.3531,-1.44,0.33,29.43,2.56
4047091676655017088,280.3563,-30.8011,-2.3891,-1.3111,-1.58,0.36,21.51,1.82
6737334808613477248,280.7789,-30.7257,-3.0101,-1.2424,-1.48,0.34,23.82,2.17
6737268563037168768,281.0623,-31.0201,-2.0904,-0.9816,-1.13,0.32,27.58,2.22
6737384565832726656,281.2450,-30.0621,-2.8295,-1.2562,-1.71,0.36,26.94,2.31
6761382158705830400,281.5451,-30.2690,-2.6512,-1.3344,-1.73,0.35,27.41,2.24
6761385770784562432,281.5739,-30.1892,-2.5639,-1.3985,-1.40,0.35,28.47,2.24
4071305160380930048,281.7724,-29.2390,-2.9279,-1.5947,-1.59,0.35,27.40,2.47
6761422943716574976,281.9383,-29.7741,-2.1592,-1.5675,-1.50,0.39,30.12,2.73
6736989871195792896,282.0076,-31.6621,-2.7325,-1.5571,-1.88,0.35,27.53,2.46
6761370205840444416,282.1355,-29.9432,-2.9112,-1.6480,-1.39,0.36,26.76,2.35
6737029698435162880,282.2320,-31.2132,-2.7479,-1.6018,-1.58,0.37,27.56,2.45
6761477064596334592,282.4677,-29.5575,-2.8334,-1.4391,-1.72,0.33,28.41,2.37
6761356358841416192,282.4736,-30.0459,-2.7665,-1.6356,-1.63,0.34,29.67,2.54
6761357557127968256,282.6168,-29.9838,-2.6910,-1.2158,-1.76,0.34,29.97,2.54
6761147825290206080,282.7676,-30.4077,-2.2892,-1.5797,-1.66,0.33,27.75,2.28
6761089722972285440,282.7777,-30.6140,-2.6145,-1.1302,-1.51,0.34,26.49,2.18
6761068729168246272,282.9212,-30.9084,-2.7203,-1.3014,-1.52,0.41,26.59,2.26
6761078899651193984,283.0375,-30.6726,-2.7135,-1.0413,-1.62,0.36,26.00,2.22
6761066495784022784,283.1308,-30.9012,-2.7179,-1.3870,-1.61,0.38,26.61,2.05
6761251145021284352,283.2720,-30.0609,-2.6260,-1.0186,-1.60,0.36,26.30,2.42
6760236433230400000,283.8616,-31.2856,-2.7002,-1.2339,-1.52,0.35,26.60,2.28
6761597078869356416,284.0363,-29.8185,-2.9800,-1.8555,-1.51,0.35,28.46,2.41
6760843127443370368,284.1926,-29.9530,-3.1073,-1.8311,-1.60,0.36,25.78,2.11
6760134934558354304,284.3764,-31.3609,-2.8359,-1.1448,-1.52,0.35,26.43,2.06
6760129269518593152,284.4817,-31.3570,-2.9158,-1.6709,-1.66,0.35,25.81,2.15
6761636352047689984,284.5876,-29.4214,-2.6703,-1.2992,-1.77,0.36,26.78,2.09
6760124837112284800,284.6085,-31.4215,-2.4150,-1.4475,-1.44,0.36,25.99,2.25
6760175822653222144,284.7644,-31.0050,-2.3291,-1.5127,-1.60,0.37,30.09,2.75
6760163010774665216,284.8344,-31.0616,-2.5110,-1.7127,-1.23,0.36,26.72,2.31
6760092569003055232,285.1980,-31.4194,-2.5179,-1.3161,-1.69,0.41,27.62,2.24
6760486262882374912,285.3653,-31.0584,-2.0278,-1.2595,-1.46,0.34,28.68,2.52
6760482693783694720,285.6116,-30.9450,-3.0236,-1.6149,-1.46,0.35,25.81,2.06
6760520760062798336,285.6136,-30.7434,-2.9850,-1.8903,-1.61,0.33,26.70,2.22
6757496660720314496,286.0456,-31.0196,-2.7698,-1.5179,-1.58,0.34,26.52,2.41
6757638149809953152,286.6126,-30.4067,-2.6175,-1.6020,-1.51,0.37,28.49,2.49
4128951760445434112,255.2957,-18.9662,-1.3729,-1.2482,-1.42,0.34,24.03,2.22
4132821732141605632,255.6236,-16.7742,-1.8000,-1.1637,-1.14,0.40,26.28,2.18
6725221527696509568,271.7875,-41.8962,-2.1592,-1.5096,-2.03,0.35,19.10,1.52
4046066351990897536,276.4325,-31.8480,-2.3318,-0.9428,-2.25,0.33,29.92,2.64
4046184412126711808,276.4479,-30.9577,-2.2464,-1.0890,-1.42,0.35,28.88,2.68
4048113608335568768,276.8531,-29.3416,-2.8637,-1.2301,-1.46,0.38,25.49,2.30
4047717848540564352,277.0162,-30.5462,-2.6060,-1.5021,-1.36,0.46,24.44,2.29
4048560422386311808,277.7024,-28.5985,-2.7538,-1.0904,-0.99,0.44,22.97,2.06
4046828927760626688,278.0384,-31.2694,-3.0282,-1.2878,-1.93,0.36,24.89,2.08
4046763201880996608,279.0654,-30.8217,-2.5271,-1.1071,-1.75,0.36,28.08,3.10
4047388068065662464,279.3174,-29.9929,-2.8435,-1.1740,-1.39,0.37,25.77,2.25
6736752758972487424,279.5323,-32.3352,-2.6848,-1.1546,-1.45,0.36,26.90,2.42
4047374491662896640,279.7075,-30.0389,-2.8518,-1.5756,-1.46,0.34,27.24,2.21
4047512720889874816,280.1505,-29.3944,-2.9333,-1.3414,-1.46,0.36,27.28,2.35
4047507017174690688,280.2970,-29.5304,-2.8171,-1.1783,-1.52,0.33,23.74,1.90
6736459567316329856,280.7130,-32.7597,-2.8513,-1.2786,-1.51,0.33,27.04,2.32
4047309139435814400,280.7385,-29.6014,-2.6404,-1.5218,-1.16,0.33,25.87,2.20
4047256470290909568,280.8637,-29.7790,-2.6971,-1.4046,-1.93,0.36,26.29,2.17
4071678032250461952,281.2462,-28.5164,-2.4489,-1.3561,-1.59,0.36,30.23,2.64
4105089128309170944,281.3574,-13.8625,-2.3724,-1.6869,-1.68,0.35,18.24,1.62
4071432836884416896,282.4295,-28.8101,-2.7565,-1.6800,-1.72,0.36,25.36,2.17
6736123043735600256,282.5935,-32.6490,-2.4692,-1.3961,-1.84,0.34,27.87,2.30
6741757010016180864,295.4797,-34.0040,-2.4614,-1.6536,-2.17,0.36,26.20,2.13
4071799837552793472,281.0753,-27.7352,-2.1445,-1.4769,-1.31,0.34,28.27,2.48
3289716696994556800,72.6996,8.7438,0.5681,-0.8955,-1.53,0.33,47.76,5.01
3293699063687057792,68.7128,9.8686,0.3985,-0.9814,-2.30,0.35,32.59,2.76
6736182108110281216,282.9956,-31.9446,-2.7090,-1.1046,-1.33,0.36,26.84,2.11
6736183280654852096,283.0513,-31.9508,-2.8159,-1.2165,-1.60,0.34,27.12,2.20
6736244028674574720,282.5473,-31.7857,-2.8114,-1.1993,-1.41,0.33,27.22,2.40
2320893502333069824,0.6857,-29.6006,-1.4235,-3.0300,-1.55,0.34,24.87,1.97
3602506967455033728,181.0973,-1.2233,-1.2391,-1.3125,-2.01,0.34,31.17,2.60
4048240155218636544,278.7398,-29.1083,-2.2492,-0.9581,-1.55,0.34,26.14,2.36
4383558212026233856,248.9508,0.2542,-1.5347,-0.4801,-2.17,0.34,49.38,4.08
5041110425074060544,18.2593,-24.0378,-0.8208,-2.6173,-1.67,0.33,27.41,2.21
5043119576415316096,21.5842,-22.1996,-0.9093,-3.2834,-1.62,0.33,23.03,1.84
6241325837507811456,235.1451,-21.5383,-1.8082,-0.5318,-1.91,0.36,41.35,4.24
6241421563738803200,234.9047,-20.8481,-1.0717,-1.0583,-2.05,0.36,27.97,2.26
1235542317306763520,217.9359,17.1972,-0.9772,-0.8026,-2.41,0.35,44.06,4.67
3894221558516263424,183.6127,4.5288,-1.5977,-0.7455,-1.33,0.38,38.88,3.46
6247544675272919296,240.7650,-18.6876,-1.4156,-0.3166,-1.66,0.37,39.47,3.30
3997192746602684288,169.4724,26.0626,-1.7538,-1.1270,-1.49,0.35,29.64,2.41
3656422241677751680,219.8109,3.0616,-1.2767,-0.3426,-1.40,0.35,46.87,5.49
3658303579087449344,207.4479,-2.1137,-1.7670,-0.7136,-1.41,0.36,33.26,2.97
3663652389623410176,205.4765,2.0017,-1.2372,-0.4864,-1.68,0.33,45.68,4.36
3664062683554619264,206.9884,1.3696,-0.9811,-0.4713,-1.83,0.34,49.08,4.32
3665290936827364992,207.2189,3.1315,-1.1277,-0.4585,-1.80,0.35,45.57,3.83
3665808708019517696,207.9442,3.8308,-1.0595,-0.4804,-2.37,0.34,58.82,5.32
4132758445803209728,255.2416,-17.4480,-1.6814,-0.5096,-1.68,0.35,38.16,3.56
6743946760443522816,288.7867,-34.0810,-2.6836,-1.5763,-1.60,0.36,25.45,2.02
6743958614553266048,288.7918,-34.0615,-2.6979,-1.3226,-1.60,0.34,25.92,2.17
6744319593664236544,293.6770,-34.3861,-2.5126,-1.8703,-1.36,0.38,26.35,2.21
6744338491520650112,293.3051,-34.2875,-2.8342,-1.7113,-1.52,0.36,28.40,2.21
6744998095420991616,293.3053,-33.2172,-2.8680,-1.4246,-1.64,0.35,27.24,2.21
6745161544696483968,294.3137,-32.3647,-3.1785,-1.7999,-1.56,0.33,24.13,1.97
6745172402374024832,294.5538,-32.1196,-2.7372,-1.3964,-1.50,0.34,25.82,2.15
4072213799357183232,282.1722,-27.0129,-2.5092,-1.1679,-1.30,0.36,26.51,2.16
6759172075916920832,287.5423,-29.7415,-2.2463,-1.4206,-1.44,0.34,28.08,2.45
6759215914637115648,288.4069,-29.5898,-2.4902,-1.2851,-1.62,0.34,27.07,2.23
6759239519777774336,288.5913,-29.5053,-2.5410,-1.6672,-1.58,0.33,26.47,2.54
6759512817138551936,290.2633,-28.8160,-2.4537,-1.6083,-1.68,0.33,26.69,2.49
6759530478042025728,290.8175,-28.6315,-2.3515,-1.5397,-1.32,0.38,24.94,2.47
6759924240657457536,283.9211,-32.4460,-2.5529,-1.1763,-1.43,0.38,27.23,2.40
6759955508003991424,284.6167,-31.9470,-2.7150,-1.5132,-1.39,0.37,26.66,2.16
6759984301466083072,283.8955,-32.1160,-3.0076,-1.5851,-1.69,0.32,26.47,2.34
4377981351612360832,253.3239,-2.9091,-1.4170,-1.1211,-1.31,0.34,23.96,1.87
6574795967476390912,331.5172,-37.6926,-2.6431,-2.9606,-1.56,0.33,21.37,1.68
6769645641420049664,291.7261,-24.7738,-2.6230,-1.6102,-1.84,0.33,28.08,2.49
6769669452719133824,292.1010,-24.6512,-2.5593,-1.6500,-1.90,0.33,25.87,2.32
4073277993485230720,280.7393,-26.0423,-2.3277,-0.9902,-1.72,0.42,27.63,2.68
4341818139295892224,241.4797,-13.1067,-1.2096,-1.2268,-2.12,0.35,47.84,4.13
4343003309751544064,239.7221,-11.7467,-1.6312,-0.6463,-2.04,0.34,36.43,3.44
4047595734011873024,279.8012,-28.9606,-2.5742,-1.1804,-1.12,0.38,25.37,2.38
6836567180420102912,325.8351,-18.6532,-2.5881,-3.3637,-1.38,0.36,21.05,1.62
6578011592311620864,323.5392,-42.6128,-2.6321,-2.3335,-1.27,0.35,22.87,1.67
6581201103744766464,315.7157,-41.8823,-2.5500,-1.9006,-2.21,0.35,22.78,1.79
6583517529930205056,318.2240,-38.5333,-2.6943,-2.2777,-1.48,0.33,24.21,2.03
6584934907794158592,327.7125,-39.2361,-3.0701,-2.5272,-1.66,0.34,20.29,1.64
3976761071779435776,171.4608,17.5751,-1.8299,-1.2776,-2.20,0.36,30.24,2.61
3978560388198621312,172.7975,20.8536,-1.2737,-1.0183,-1.79,0.35,33.80,3.03
3986209759312912768,159.9447,18.9998,-2.0966,-1.7745,-1.64,0.34,23.06,2.21
6258781993347363072,232.4952,-16.4303,-1.6319,-0.2916,-1.98,0.33,43.06,4.15
6260644188087611648,237.3644,-17.6548,-1.3883,-0.6731,-1.65,0.36,42.83,3.85
6260644604706625920,237.2631,-17.6714,-1.6804,-0.9740,-2.02,0.36,30.94,2.58
6262898221284727168,240.3217,-15.1846,-1.7079,-0.5387,-1.69,0.35,45.19,3.96
4349248948114280704,243.7700,-6.7242,-1.5319,-0.5844,-2.06,0.36,56.93,6.52
4350701506053060096,248.1095,-8.3224,-1.3337,-0.7792,-1.65,0.35,37.03,3.06
4352109739929891072,245.8497,-6.5909,-1.7403,-0.4533,-2.09,0.39,42.12,5.17
4353332916552838400,251.9609,-5.5212,-1.9617,-0.7294,-1.90,0.34,15.87,1.29
6756492497349554304,288.3875,-31.9715,-2.8059,-1.5847,-1.44,0.36,28.07,2.26
6756622652047615232,285.1617,-33.4438,-2.4814,-1.1807,-1.87,0.33,29.39,2.54
6756774964468386944,286.2334,-32.6409,-2.9558,-1.6662,-1.17,0.37,26.78,2.27
6756974461413360256,285.4617,-32.3669,-2.4595,-1.2584,-1.53,0.36,27.83,2.30
6756984631882913920,285.8395,-32.2918,-2.7362,-1.4257,-1.38,0.35,25.52,2.20
6757028333188276864,285.2418,-32.1481,-2.5030,-1.4405,-1.71,0.35,27.84,2.27
6757094716187396864,286.7702,-32.5656,-2.6994,-1.3172,-1.51,0.30,28.13,2.36
6757134715231009664,287.5158,-32.1247,-2.6648,-1.2280,-1.50,0.35,26.65,2.28
6818787149686133632,331.4607,-23.3191,-2.3242,-3.1496,-1.40,0.31,22.79,2.26
6758058266335010048,288.9082,-31.0861,-2.8313,-1.8786,-1.81,0.35,28.24,2.44
6758154684059265408,289.5098,-30.7309,-2.4358,-1.6699,-2.05,0.35,28.36,2.44
6758180518280313344,289.6381,-30.5921,-2.8354,-1.5685,-1.32,0.39,27.01,2.20
6758312597115636992,290.7376,-30.5931,-2.7970,-1.5629,-1.53,0.33,26.85,2.24
6758331636710943232,291.3679,-30.3498,-2.7228,-1.4391,-1.38,0.36,26.55,2.17
6758557891287601280,290.7855,-29.9296,-2.9250,-1.4069,-1.27,0.37,26.32,2.10
6758825351795362944,288.8809,-30.6405,-2.7768,-1.6156,-1.56,0.35,30.82,2.76
6758847410747594112,288.6441,-30.3770,-2.4716,-1.5822,-1.67,0.33,27.26,2.35
6758852457322970496,287.8803,-30.8988,-2.6107,-1.5443,-1.62,0.35,27.07,2.22
6758870667992462080,287.6133,-30.7104,-2.7870,-1.4627,-1.46,0.34,28.79,2.52
6758873519843578624,287.7897,-30.5650,-2.6352,-1.2524,-1.36,0.37,26.76,2.20
6758879945126082688,287.8450,-30.5042,-2.6114,-1.7244,-1.93,0.36,28.22,2.37
6758905577480384256,288.0329,-30.3507,-2.3315,-1.3712,-1.57,0.34,27.59,2.65
6758913858177776896,288.1785,-30.2058,-2.2898,-1.4843,-1.74,0.36,29.16,2.45
6758939421824667648,288.8888,-30.3157,-2.4503,-1.6364,-1.53,0.36,28.02,2.50
6758970173786723456,289.4936,-29.8922,-2.7776,-1.8744,-1.29,0.39,28.26,2.32
6758999070327735552,288.7908,-30.0269,-2.8708,-1.5377,-1.52,0.35,27.99,2.23
6759015459923343360,288.6539,-29.9280,-2.8103,-1.2677,-1.55,0.35,28.18,2.25
6759084767820952576,287.3959,-30.2126,-2.2284,-1.5735,-1.48,0.36,28.31,2.32
6759087787171284352,287.7163,-30.1975,-2.7930,-1.3140,-1.66,0.37,28.61,2.63
43855773621014912,57.5208,17.6447,-0.0197,-1.2091,-1.56,0.32,44.80,4.41
6760686030403040896,286.0186,-30.1353,-2.7021,-1.3885,-1.70,0.38,26.75,2.31
6760723242006628480,286.3547,-29.6705,-2.8281,-1.6532,-1.61,0.34,26.74,2.16
6760731110381803520,285.9773,-29.7524,-2.7209,-1.3753,-1.65,0.38,26.44,2.29
6760740421876251904,286.1623,-29.5377,-2.6562,-1.2353,-1.69,0.32,26.66,2.35
6760899717924859008,285.7358,-29.6641,-2.5396,-1.2255,-1.36,0.38,27.99,2.33
6760995890835619200,285.4593,-29.1668,-2.6025,-1.4870,-1.47,0.35,26.06,2.21
686784688178966912,134.8772,24.2760,-2.4477,-2.6876,-1.62,0.35,16.35,1.28
696574220020436480,146.0223,30.1487,-1.7256,-2.0066,-1.26,0.35,22.19,1.84
4047190048605112320,280.5510,-30.5392,-2.6309,-1.5045,-2.18,0.35,30.05,2.64
2520220941674560768,33.7587,6.5321,-0.7238,-2.3954,-1.78,0.40,27.27,2.34
2522297133161297152,11.9529,-7.8119,-1.2562,-3.2062,-1.61,0.33,19.58,1.52
4420104191826715264,226.6036,1.3531,-1.3071,-0.6074,-2.10,0.41,31.01,2.75
6742550067137401728,290.7340,-36.3011,-2.7937,-1.2711,-1.22,0.36,25.88,2.98
6743044778653488640,288.3732,-36.6019,-2.9819,-1.2905,-2.10,0.35,25.47,2.20
6743615047228530816,290.1540,-35.1835,-2.1559,-1.4694,-1.62,0.34,28.51,2.52
6032768753985069312,254.0757,-28.6209,-1.9202,-0.9578,-2.09,0.34,40.00,3.36
2351459620642345984,18.1031,-23.1367,-0.8293,-3.4212,-1.67,0.35,20.99,1.70
3306906186905405056,66.0466,11.9089,0.6373,-1.2159,-2.30,0.46,49.34,5.58
6781538375798306560,313.8391,-32.6105,-2.4560,-2.1648,-1.54,0.33,24.94,2.32
6786464084810426240,322.9791,-29.1544,-2.0477,-2.6190,-1.46,0.35,25.96,1.94
6788436746111986560,315.2810,-29.7576,-2.6670,-2.7128,-1.91,0.33,24.04,1.90
6698240985488998784,300.4733,-35.2282,-2.2985,-1.3439,-1.71,0.34,30.46,2.43
6698320223343606528,299.0160,-35.6040,-2.6806,-1.6167,-1.41,0.34,26.16,2.44
6698338773304527104,298.5012,-35.7451,-2.6105,-1.9229,-1.29,0.34,24.76,2.09
6698440684288345472,299.7618,-35.1904,-2.4876,-1.6918,-0.90,0.33,28.17,2.61
6698564241907206016,300.7313,-35.3226,-2.6011,-1.6829,-1.41,0.35,26.98,2.30
6698696458180460288,301.7616,-34.5674,-2.6074,-1.7878,-1.55,0.37,26.72,2.24
6698705048115011584,301.3983,-34.6121,-2.3956,-1.4930,-1.44,0.39,28.97,2.42
6796938925931591680,307.8741,-29.5952,-2.4269,-2.4263,-1.17,0.36,25.95,1.96
3641561006293992832,215.9353,-5.6954,-1.3536,-0.6969,-1.58,0.35,51.59,5.52
3642779574414926080,214.8754,-4.4008,-0.9983,-0.3418,-1.69,0.37,49.79,5.62
3644510613738828672,212.3018,-3.9689,-1.2007,-0.5218,-1.49,0.35,45.56,5.10
3646783957108251392,215.3006,-1.3431,-0.9995,-0.4483,-1.78,0.38,50.10,5.10
3650703819140908928,222.1734,-0.3323,-1.0199,-0.4155,-1.74,0.36,45.29,5.31
4335001098482938112,255.2004,-11.2862,-1.3471,-1.5179,-1.37,0.36,23.00,1.96
4432930892614986880,246.9565,2.7612,-1.0340,-0.6782,-2.43,0.36,18.27,1.45
6603457826134480512,341.9039,-33.5375,-2.6102,-3.1440,-1.47,0.36,20.21,1.74
6604083383826543232,343.4071,-31.7345,-1.8652,-2.6850,-1.77,0.37,23.55,2.03
6607396865196174336,341.8798,-30.7947,-2.3454,-2.9437,-1.79,0.34,22.43,1.81
6616793665229261056,330.4195,-29.6593,-2.3551,-2.7134,-1.52,0.33,24.54,1.98
16217006235782016,50.4847,11.2594,0.5150,-2.0377,-1.29,0.52,26.83,2.89
758588393813910528,168.1492,33.8133,-1.8154,-1.2353,-2.16,0.34,29.44,2.36
2549399987411023488,10.3568,1.1498,-0.8996,-3.0925,-1.65,0.34,22.67,1.74
2558328159267204608,21.8099,0.7343,-0.5381,-2.4709,-1.63,0.36,23.97,1.86
4402283139863715968,236.3023,-4.4751,-1.8141,-0.6293,-2.17,0.34,30.92,2.41
4404895613851780480,240.5334,-3.5730,-1.0683,-1.2415,-1.44,0.33,32.04,2.73
706418461158203776,131.0320,30.7465,-1.9736,-2.9317,-1.79,0.34,16.94,1.38
4071908448671332352,282.2108,-27.9484,-2.6604,-1.5170,-1.46,0.35,26.53,2.14
4071955968197005568,282.6638,-27.3951,-2.6962,-1.2939,-1.67,0.38,25.06,2.13
4071969437211899264,283.6847,-27.6320,-2.9550,-1.2761,-1.40,0.33,25.36,2.37
4071982768771244160,283.2056,-27.5342,-2.4662,-0.9790,-1.63,0.32,28.20,2.45
4072052995789221376,282.8974,-27.1978,-2.4011,-0.9683,-1.48,0.36,28.22,2.65
4072073478504820352,283.4752,-27.0391,-2.3476,-1.6753,-1.37,0.38,27.17,2.52
2391359759447156224,356.6302,-17.6820,-1.4988,-2.7967,-1.59,0.36,23.90,1.97
2398034894539215872,343.3125,-20.5723,-2.0146,-2.9939,-1.82,0.36,23.07,1.97
4337115528062756864,251.0160,-11.1537,-1.2005,-0.9727,-1.46,0.32,33.05,2.93
6776127404200061056,318.2495,-36.5310,-2.3042,-2.2486,-1.61,0.37,25.90,1.98
6777337721688181504,316.2529,-34.6849,-2.2837,-2.2484,-1.73,0.33,26.52,2.28
6777847654564426368,317.5134,-33.8058,-2.3213,-2.2598,-1.51,0.34,25.33,1.91
6778879168270897152,313.2072,-35.3159,-2.8514,-2.7429,-2.01,0.37,24.47,2.07
5969345109343047424,249.2341,-39.9011,-1.5163,-0.2185,-1.53,0.37,17.14,1.49
1515842495907482880,193.1556,34.4200,-1.1776,-0.6842,-2.48,0.37,55.45,5.17
1226704820800037504,214.1163,12.4212,-0.7610,-0.2807,-2.03,0.36,52.18,4.92
1230836437604328704,210.0370,14.5734,-0.9888,-0.7929,-2.08,0.36,59.90,5.98
4161465594924000000,264.4287,-13.3062,-2.2362,-1.1380,-1.23,0.34,16.70,1.37
4436133151516147840,244.5098,3.0820,-1.1452,-1.2944,-1.46,0.34,24.27,1.87
3616970939838898176,206.9097,-10.3727,-1.2710,-0.3298,-1.80,0.34,49.41,5.12
3619732672529664128,209.1939,-6.3154,-1.1928,-0.1989,-1.83,0.34,48.52,4.93
6731412705838939776,286.0042,-35.8209,-2.2394,-1.3426,-1.76,0.40,28.82,2.65
4333290430193265024,255.1161,-11.7958,-1.3288,-1.1938,-1.37,0.34,27.14,2.41
4334142036306003584,251.5181,-11.0288,-1.4317,-1.3108,-1.92,0.36,15.63,1.33
6589325562664765568,323.4014,-35.8722,-3.1276,-3.0643,-1.20,0.36,20.55,1.57
6589870718569609344,324.9765,-34.6216,-2.7472,-3.0516,-1.63,0.33,22.06,1.72
6596925631849022592,339.5844,-35.1120,-2.3917,-3.0393,-1.46,0.33,21.48,1.83
6599334386947743104,333.5809,-35.2664,-3.0209,-3.0961,-1.69,0.33,19.04,1.52
6600314665987852800,336.7814,-34.6718,-1.9939,-2.6844,-1.45,0.35,24.77,1.89
6600482959986634240,337.8364,-33.8296,-2.6309,-3.3998,-1.40,0.36,19.94,1.58
6338034997634613632,220.3605,-4.7139,-0.7883,-0.2631,-1.59,0.44,51.42,5.18
